Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium,Gender_F,Gender_M
3,1,146.0,3,16,1714.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,3,193.0,3,11,3188.0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,1,229.0,2,12,3111.0,0,1,0,0,0,0,0,1,0,0,1,1,0
4,1,239.0,2,16,2504.0,0,0,1,0,0,0,0,1,1,0,0,0,1
2,2,198.0,2,11,3686.0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,5,253.0,2,17,2205.0,0,1,0,0,0,0,0,1,0,0,1,0,1
3,3,152.0,3,5,1385.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,2,147.0,4,13,1657.0,1,0,0,0,0,0,0,1,0,1,0,0,1
4,4,198.0,2,5,2270.0,0,0,1,0,0,0,1,0,0,1,0,1,0
4,5,268.0,3,3,2758.0,0,0,0,1,0,0,1,0,0,0,1,1,0
3,4,195.0,3,10,2021.0,1,0,0,0,0,0,1,0,0,0,1,0,1
6,3,236.0,3,6,2639.0,1,0,0,0,0,0,1,0,0,0,1,0,1
3,4,262.0,3,7,2424.0,0,0,1,0,0,0,1,0,0,1,0,0,1
4,4,200.0,3,19,2976.0,0,0,0,1,0,1,0,0,0,1,0,0,1
3,1,185.0,3,3,3051.0,1,0,0,0,0,1,0,0,0,0,1,0,1
5,2,265.0,3,12,2892.0,0,0,1,0,0,1,0,0,0,1,0,1,0
4,3,163.0,2,12,1092.0,0,0,0,0,1,1,0,0,0,1,0,1,0
3,3,213.0,6,17,2424.0,1,0,0,0,0,1,0,0,0,1,0,1,0
3,2,203.0,3,3,2791.0,0,1,0,0,0,0,0,1,1,0,0,0,1
4,4,205.0,3,11,2255.0,0,0,0,0,1,0,0,1,0,1,0,1,0
3,2,171.0,3,11,1282.0,1,0,0,0,0,0,0,1,0,0,1,0,1
2,1,264.0,3,10,3409.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,1,177.0,4,13,1569.0,0,0,0,1,0,0,0,1,0,1,0,1,0
4,1,260.0,2,2,2980.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,4,148.0,10,12,1779.0,0,0,1,0,0,0,0,1,1,0,0,1,0
4,3,173.0,2,10,1179.0,0,1,0,0,0,0,0,1,0,1,0,1,0
5,2,230.0,6,10,3604.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,1,251.0,3,18,2240.0,0,0,0,0,1,0,0,1,0,0,1,1,0
5,2,158.0,3,16,1499.0,1,0,0,0,0,0,0,1,0,0,1,0,1
4,3,171.0,6,9,1909.0,0,1,0,0,0,0,0,1,0,0,1,1,0
4,3,118.0,5,15,1601.0,1,0,0,0,0,0,0,1,0,1,0,1,0
5,2,191.0,2,6,2059.0,0,0,1,0,0,0,0,1,1,0,0,1,0
6,5,154.0,10,14,1204.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,4,246.0,2,11,2282.0,0,0,1,0,0,0,0,1,0,1,0,0,1
4,1,127.0,8,12,1519.0,0,0,0,1,0,0,0,1,0,1,0,1,0
4,2,158.0,4,13,1785.0,0,0,1,0,0,0,0,1,0,1,0,1,0
3,1,100.0,3,17,1129.0,0,0,0,0,1,0,1,0,0,1,0,1,0
4,1,140.0,3,9,1431.0,0,0,0,0,1,0,1,0,0,0,1,0,1
4,3,256.0,3,15,3155.0,0,0,0,0,1,0,1,0,0,1,0,1,0
3,3,270.0,4,18,2397.0,1,0,0,0,0,0,1,0,0,1,0,1,0
4,4,184.0,4,8,2306.0,0,0,0,1,0,0,1,0,0,0,1,0,1
3,1,258.0,2,11,2791.0,0,0,0,0,1,0,1,0,0,0,1,0,1
3,3,218.0,2,9,2069.0,0,0,0,1,0,0,1,0,0,0,1,0,1
3,1,135.0,2,7,1316.0,0,0,0,0,1,0,1,0,0,0,1,0,1
6,1,136.0,3,12,1592.0,0,0,1,0,0,1,0,0,1,0,0,0,1
5,4,212.0,6,5,2041.0,0,0,0,1,0,1,0,0,0,0,1,1,0
4,2,166.0,3,5,1610.0,1,0,0,0,0,1,0,0,0,1,0,0,1
3,5,176.0,3,1,1982.0,0,1,0,0,0,1,0,0,1,0,0,1,0
2,3,280.0,4,17,3555.0,0,0,1,0,0,1,0,0,0,1,0,0,1
3,2,169.0,2,19,1922.0,0,0,0,0,1,1,0,0,0,0,1,1,0
4,1,140.0,2,5,1274.0,0,0,0,0,1,1,0,0,0,1,0,1,0
4,2,136.0,2,17,1285.0,1,0,0,0,0,1,0,0,0,0,1,1,0
6,2,271.0,5,14,2514.0,0,0,1,0,0,1,0,0,0,1,0,0,1
4,1,247.0,3,9,2414.0,0,0,0,0,1,1,0,0,0,1,0,1,0
3,1,254.0,3,6,3496.0,0,1,0,0,0,0,0,1,0,0,1,0,1
3,1,203.0,4,12,2779.0,0,0,0,1,0,0,0,1,0,0,1,0,1
4,5,196.0,3,16,3722.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,4,266.0,2,15,3425.0,0,0,1,0,0,0,0,1,0,1,0,1,0
5,3,197.0,2,12,3400.0,0,0,0,1,0,0,0,1,0,1,0,1,0
4,1,258.0,3,4,3686.0,0,0,0,0,1,0,0,1,0,0,1,1,0
5,4,184.0,3,9,3332.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,2,221.0,2,13,3097.0,0,0,0,1,0,0,0,1,0,1,0,1,0
5,3,236.0,6,9,3715.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,1,275.0,2,1,2597.0,0,0,0,0,1,0,0,1,1,0,0,1,0
3,3,110.0,3,7,1235.0,0,1,0,0,0,0,0,1,0,1,0,0,1
5,4,214.0,2,1,3709.0,0,0,0,1,0,0,0,1,0,0,1,1,0
2,2,192.0,2,8,3127.0,1,0,0,0,0,0,0,1,0,1,0,1,0
4,1,191.0,3,4,2724.0,0,1,0,0,0,0,0,1,0,1,0,0,1
3,3,141.0,3,10,1751.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,3,242.0,3,1,2808.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,4,212.0,2,13,2733.0,0,0,0,0,1,0,0,1,1,0,0,0,1
4,3,190.0,3,2,2125.0,0,0,1,0,0,0,0,1,0,0,1,1,0
4,4,158.0,2,15,1030.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,3,138.0,3,15,1080.0,0,0,0,0,1,0,0,1,0,0,1,0,1
6,1,193.0,4,8,2952.0,0,1,0,0,0,0,0,1,0,0,1,0,1
4,3,252.0,2,1,2336.0,0,0,1,0,0,0,0,1,0,0,1,0,1
2,5,186.0,2,17,3896.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,4,111.0,6,8,1145.0,0,1,0,0,0,0,0,1,0,1,0,0,1
5,1,134.0,3,12,1775.0,0,0,0,1,0,0,0,1,1,0,0,1,0
3,1,191.0,3,4,3947.0,0,0,0,0,1,0,0,1,0,1,0,1,0
3,1,255.0,5,1,2713.0,0,0,0,1,0,0,0,1,0,1,0,1,0
3,1,199.0,2,18,3346.0,0,0,1,0,0,0,0,1,0,0,1,1,0
4,2,256.0,2,10,3128.0,0,1,0,0,0,0,0,1,0,0,1,0,1
3,4,165.0,4,7,1627.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,3,144.0,3,1,1274.0,0,0,0,1,0,0,0,1,0,1,0,0,1
4,2,183.0,4,15,3632.0,1,0,0,0,0,0,0,1,0,1,0,0,1
5,3,201.0,2,4,3757.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,4,216.0,2,6,3255.0,0,0,1,0,0,0,0,1,0,0,1,1,0
3,4,147.0,3,2,1307.0,0,0,0,1,0,0,1,0,0,1,0,1,0
3,5,264.0,2,1,3947.0,0,0,0,0,1,0,1,0,0,0,1,1,0
2,4,257.0,6,5,3986.0,0,0,0,0,1,0,1,0,0,1,0,0,1
5,5,245.0,4,12,2225.0,0,0,0,0,1,0,1,0,0,0,1,1,0
3,4,218.0,3,4,3534.0,0,0,0,0,1,0,1,0,0,0,1,1,0
3,1,167.0,3,1,1252.0,0,1,0,0,0,1,0,0,0,1,0,0,1
4,3,247.0,4,19,3838.0,0,0,0,1,0,1,0,0,0,1,0,1,0
3,2,152.0,6,7,1674.0,0,0,0,0,1,1,0,0,0,1,0,1,0
5,4,268.0,3,6,2206.0,0,1,0,0,0,1,0,0,0,0,1,0,1
4,3,258.0,2,11,2252.0,0,1,0,0,0,1,0,0,1,0,0,0,1
6,5,118.0,2,6,1726.0,0,0,0,1,0,1,0,0,0,1,0,1,0
4,4,127.0,5,16,1955.0,0,0,1,0,0,1,0,0,0,1,0,1,0
4,5,186.0,3,16,2693.0,0,0,1,0,0,0,0,1,0,1,0,1,0
4,4,150.0,3,9,1620.0,0,0,0,0,1,0,0,1,1,0,0,0,1
6,3,213.0,3,17,1656.0,0,0,0,1,0,0,0,1,0,1,0,0,1
5,2,165.0,2,18,1918.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,3,247.0,4,16,2362.0,1,0,0,0,0,0,0,1,0,1,0,0,1
4,1,153.0,4,7,1130.0,1,0,0,0,0,0,0,1,0,1,0,0,1
4,4,185.0,3,13,2080.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,5,258.0,2,5,3512.0,0,0,0,0,1,0,0,1,1,0,0,0,1
6,2,118.0,2,2,1744.0,1,0,0,0,0,0,0,1,0,1,0,1,0
3,4,243.0,2,14,3693.0,0,1,0,0,0,0,0,1,0,1,0,1,0
4,3,127.0,5,5,1205.0,0,0,0,1,0,0,0,1,0,1,0,1,0
3,5,180.0,3,6,1228.0,1,0,0,0,0,0,0,1,0,1,0,0,1
4,5,253.0,7,11,3825.0,1,0,0,0,0,0,0,1,0,0,1,1,0
5,2,239.0,2,15,2471.0,0,1,0,0,0,0,0,1,0,0,1,1,0
4,5,158.0,4,4,1595.0,0,0,0,0,1,0,0,1,0,1,0,1,0
4,5,238.0,3,9,1724.0,0,0,0,0,1,0,0,1,0,1,0,0,1
6,2,265.0,3,3,1904.0,1,0,0,0,0,0,0,1,0,1,0,0,1
6,5,100.0,4,3,1440.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,3,142.0,6,6,1459.0,1,0,0,0,0,0,0,1,0,1,0,0,1
4,3,153.0,3,2,1095.0,0,1,0,0,0,0,0,1,0,0,1,0,1
4,3,217.0,3,16,3444.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,4,133.0,3,17,1187.0,0,0,0,0,1,0,0,1,0,1,0,0,1
5,3,184.0,4,2,3798.0,0,1,0,0,0,0,0,1,0,0,1,1,0
5,3,177.0,3,1,1916.0,1,0,0,0,0,0,0,1,0,1,0,1,0
3,2,257.0,3,6,3620.0,0,0,0,0,1,0,0,1,0,1,0,1,0
3,2,226.0,3,11,3708.0,0,0,0,1,0,0,0,1,0,1,0,0,1
4,3,232.0,3,11,2624.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,1,192.0,3,15,3460.0,1,0,0,0,0,0,0,1,0,1,0,1,0
3,5,250.0,4,11,3464.0,0,1,0,0,0,0,0,1,0,1,0,1,0
2,3,123.0,2,11,1383.0,0,0,0,1,0,0,0,1,0,0,1,0,1
5,2,243.0,2,4,3681.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,1,230.0,2,18,2832.0,0,0,1,0,0,0,0,1,0,0,1,1,0
4,1,159.0,3,13,1445.0,0,0,0,1,0,0,0,1,0,0,1,0,1
3,4,137.0,3,17,1212.0,1,0,0,0,0,0,0,1,0,0,1,1,0
3,5,225.0,3,8,3813.0,0,1,0,0,0,0,0,1,0,0,1,0,1
4,4,151.0,3,6,1930.0,0,0,0,0,1,0,1,0,0,0,1,1,0
6,1,219.0,6,10,2385.0,0,0,0,0,1,0,1,0,0,1,0,1,0
3,1,268.0,3,3,3040.0,0,0,0,0,1,0,1,0,0,0,1,0,1
5,1,105.0,5,1,1101.0,0,0,1,0,0,0,1,0,0,1,0,0,1
4,5,153.0,3,10,1183.0,0,0,0,0,1,0,1,0,0,1,0,0,1
3,5,192.0,2,5,2339.0,0,0,0,1,0,0,1,0,0,0,1,1,0
5,5,284.0,6,9,3912.0,0,0,0,0,1,0,1,0,0,1,0,0,1
3,4,135.0,3,11,1740.0,1,0,0,0,0,1,0,0,0,1,0,0,1
5,2,200.0,2,2,2075.0,0,1,0,0,0,1,0,0,0,1,0,1,0
4,5,259.0,2,15,2381.0,1,0,0,0,0,1,0,0,0,0,1,0,1
3,3,205.0,2,2,2910.0,1,0,0,0,0,1,0,0,0,0,1,1,0
4,5,268.0,3,7,3622.0,0,1,0,0,0,1,0,0,0,0,1,0,1
3,1,156.0,3,1,1517.0,0,0,1,0,0,1,0,0,0,0,1,1,0
3,5,202.0,2,4,3372.0,0,0,0,0,1,1,0,0,0,1,0,1,0
3,4,271.0,2,14,2163.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,5,171.0,3,2,1114.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,4,142.0,4,2,1461.0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,2,184.0,4,10,2972.0,0,1,0,0,0,0,0,1,0,0,1,1,0
3,3,205.0,2,15,3231.0,0,0,1,0,0,0,0,1,0,1,0,1,0
4,2,190.0,2,6,3595.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,1,171.0,2,1,1629.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,2,136.0,2,19,1387.0,1,0,0,0,0,0,0,1,0,0,1,0,1
4,1,238.0,2,3,2241.0,0,0,1,0,0,0,0,1,0,1,0,1,0
4,4,210.0,3,14,3666.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,2,174.0,3,4,1337.0,1,0,0,0,0,0,0,1,0,1,0,0,1
3,3,201.0,4,7,2299.0,0,0,1,0,0,0,0,1,0,0,1,0,1
5,2,151.0,4,12,1145.0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,1,252.0,3,12,2800.0,0,0,0,1,0,0,0,1,0,1,0,1,0
6,3,215.0,5,13,3899.0,1,0,0,0,0,0,0,1,0,1,0,0,1
4,4,153.0,3,13,1402.0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,2,182.0,2,14,3751.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,5,234.0,2,4,2701.0,0,0,0,0,1,0,0,1,1,0,0,0,1
4,2,199.0,2,4,3351.0,0,0,0,0,1,0,0,1,0,0,1,1,0
5,3,252.0,2,11,3036.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,5,156.0,3,2,1127.0,1,0,0,0,0,0,0,1,0,1,0,1,0
4,5,278.0,6,4,3909.0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,2,145.0,2,1,1126.0,1,0,0,0,0,0,0,1,0,1,0,0,1
5,2,111.0,5,3,1711.0,0,0,0,1,0,0,0,1,0,0,1,0,1
4,1,167.0,3,10,1616.0,0,0,0,0,1,0,1,0,0,1,0,1,0
3,4,157.0,2,12,1694.0,0,1,0,0,0,0,1,0,0,0,1,0,1
5,2,266.0,7,12,2056.0,0,0,0,0,1,0,1,0,0,1,0,1,0
6,3,241.0,6,8,3878.0,1,0,0,0,0,0,1,0,1,0,0,1,0
5,4,140.0,4,5,1130.0,0,0,0,0,1,0,1,0,1,0,0,1,0
3,1,233.0,3,1,2744.0,0,0,0,0,1,1,0,0,0,0,1,0,1
4,4,143.0,8,12,1326.0,0,0,0,0,1,1,0,0,0,0,1,0,1
3,5,121.0,3,10,1701.0,0,0,1,0,0,1,0,0,0,1,0,1,0
4,4,140.0,3,4,1467.0,0,0,1,0,0,1,0,0,0,0,1,1,0
3,2,150.0,3,4,1910.0,0,0,0,0,1,0,0,1,0,0,1,1,0
6,1,286.0,7,7,2338.0,0,0,0,1,0,0,0,1,0,0,1,1,0
4,2,209.0,4,10,3370.0,1,0,0,0,0,0,0,1,0,1,0,1,0
3,2,192.0,3,19,3183.0,0,1,0,0,0,0,0,1,0,1,0,1,0
2,1,137.0,5,3,1037.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,3,267.0,2,18,2435.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,4,240.0,2,2,3729.0,1,0,0,0,0,0,0,1,0,0,1,1,0
3,3,250.0,3,9,2752.0,0,1,0,0,0,0,0,1,0,0,1,0,1
4,2,189.0,3,6,3671.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,4,212.0,4,2,3830.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,3,245.0,2,16,2577.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,4,242.0,5,5,2307.0,1,0,0,0,0,0,0,1,0,1,0,0,1
5,3,186.0,4,11,3676.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,2,263.0,4,8,2599.0,1,0,0,0,0,0,0,1,0,0,1,0,1
5,3,248.0,3,4,2207.0,0,1,0,0,0,0,0,1,0,0,1,0,1
2,3,249.0,2,1,2905.0,0,0,0,1,0,0,0,1,0,1,0,0,1
6,1,278.0,2,12,2112.0,1,0,0,0,0,0,0,1,0,0,1,1,0
4,3,210.0,3,11,2655.0,0,0,0,1,0,0,0,1,0,0,1,0,1
6,2,143.0,5,17,1955.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,5,147.0,2,17,1057.0,0,0,0,0,1,0,0,1,0,1,0,0,1
5,1,226.0,2,18,2582.0,0,0,0,1,0,0,0,1,0,1,0,0,1
4,1,147.0,3,11,1434.0,1,0,0,0,0,0,0,1,0,1,0,0,1
3,1,174.0,4,18,1072.0,0,1,0,0,0,0,0,1,0,1,0,0,1
3,1,142.0,4,4,1583.0,0,0,1,0,0,0,0,1,0,1,0,0,1
4,4,136.0,3,6,1900.0,0,0,0,0,1,0,0,1,0,1,0,0,1
6,5,260.0,4,10,2756.0,1,0,0,0,0,0,1,0,1,0,0,0,1
5,4,195.0,2,4,3108.0,0,0,0,0,1,0,1,0,0,1,0,0,1
4,3,152.0,2,18,1537.0,1,0,0,0,0,0,1,0,0,0,1,0,1
3,5,286.0,3,12,3817.0,0,0,0,0,1,0,1,0,0,0,1,1,0
5,5,189.0,4,16,3564.0,0,0,0,1,0,0,1,0,1,0,0,1,0
3,3,242.0,3,7,3127.0,0,0,0,0,1,0,1,0,0,1,0,1,0
3,1,229.0,3,2,3963.0,0,1,0,0,0,0,1,0,0,0,1,0,1
5,5,190.0,4,12,2947.0,0,0,0,0,1,0,1,0,0,0,1,0,1
6,1,154.0,5,19,1842.0,0,0,0,1,0,1,0,0,0,0,1,0,1
4,2,237.0,2,6,2965.0,0,0,1,0,0,1,0,0,0,0,1,1,0
5,2,187.0,3,11,2936.0,0,0,0,1,0,1,0,0,0,0,1,0,1
5,3,208.0,4,10,2419.0,1,0,0,0,0,1,0,0,0,0,1,0,1
2,2,128.0,2,17,1824.0,0,0,0,1,0,1,0,0,0,1,0,0,1
5,4,229.0,2,9,3667.0,0,1,0,0,0,1,0,0,0,0,1,0,1
3,1,195.0,3,5,3251.0,0,0,0,0,1,0,0,1,1,0,0,0,1
3,4,151.0,3,16,1020.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,1,151.0,2,6,1114.0,0,0,0,0,1,0,0,1,0,0,1,0,1
2,5,109.0,3,12,1715.0,0,0,0,1,0,0,0,1,0,0,1,0,1
4,2,274.0,2,11,3013.0,0,0,1,0,0,0,0,1,0,1,0,0,1
4,2,185.0,2,4,2212.0,0,0,0,1,0,0,0,1,0,0,1,0,1
3,3,191.0,3,5,2007.0,0,1,0,0,0,0,0,1,0,1,0,0,1
3,4,203.0,2,15,2281.0,0,0,1,0,0,0,0,1,0,1,0,1,0
5,2,281.0,4,5,3357.0,0,0,0,1,0,0,0,1,1,0,0,1,0
4,3,201.0,2,18,3461.0,1,0,0,0,0,0,0,1,0,0,1,1,0
4,4,226.0,5,12,2708.0,0,1,0,0,0,0,0,1,0,0,1,1,0
6,3,176.0,5,7,1767.0,0,0,1,0,0,0,0,1,0,1,0,1,0
4,5,260.0,3,14,2071.0,0,0,0,1,0,0,0,1,0,1,0,1,0
4,5,268.0,3,17,3085.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,5,188.0,3,6,3361.0,1,0,0,0,0,0,0,1,0,1,0,1,0
4,4,213.0,3,11,2037.0,0,1,0,0,0,0,0,1,0,0,1,0,1
2,3,211.0,3,12,3296.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,2,188.0,3,3,3837.0,0,1,0,0,0,0,0,1,0,0,1,0,1
3,5,143.0,2,17,1422.0,0,0,0,1,0,0,0,1,0,1,0,0,1
4,4,201.0,10,17,2059.0,0,1,0,0,0,0,0,1,0,0,1,0,1
5,1,269.0,3,2,2136.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,4,203.0,3,18,3127.0,1,0,0,0,0,0,0,1,0,1,0,0,1
3,1,169.0,10,15,1107.0,0,1,0,0,0,0,0,1,0,0,1,1,0
3,3,190.0,7,7,2400.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,5,168.0,3,5,1143.0,0,1,0,0,0,0,0,1,0,1,0,1,0
2,5,170.0,8,14,1396.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,4,226.0,7,9,2182.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,4,257.0,2,15,3981.0,0,0,0,1,0,0,0,1,1,0,0,0,1
4,4,234.0,2,2,2008.0,0,0,0,1,0,0,0,1,1,0,0,0,1
4,5,217.0,4,12,2217.0,1,0,0,0,0,0,0,1,0,0,1,1,0
3,2,169.0,10,4,1665.0,0,0,1,0,0,0,0,1,0,0,1,1,0
3,2,168.0,3,15,1862.0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,5,104.0,7,12,1064.0,0,1,0,0,0,0,1,0,0,1,0,0,1
4,5,238.0,2,1,2644.0,0,0,0,0,1,0,1,0,0,1,0,1,0
4,2,202.0,4,1,3602.0,0,1,0,0,0,0,1,0,0,1,0,1,0
3,5,226.0,3,5,3914.0,0,0,1,0,0,0,1,0,0,0,1,0,1
5,2,156.0,2,19,1311.0,0,0,0,0,1,1,0,0,0,0,1,0,1
5,4,242.0,3,2,3564.0,0,1,0,0,0,1,0,0,1,0,0,1,0
6,4,194.0,3,10,2554.0,0,0,0,0,1,1,0,0,0,1,0,0,1
2,5,193.0,5,13,2882.0,0,1,0,0,0,1,0,0,0,0,1,1,0
4,4,212.0,4,16,2494.0,0,0,1,0,0,1,0,0,0,0,1,0,1
4,1,210.0,2,7,3405.0,0,0,0,0,1,1,0,0,0,0,1,1,0
4,2,219.0,3,2,3402.0,0,0,0,0,1,1,0,0,0,1,0,0,1
5,1,182.0,3,8,3580.0,1,0,0,0,0,0,0,1,0,1,0,0,1
3,1,202.0,3,1,3738.0,0,0,0,0,1,0,0,1,0,1,0,1,0
4,2,163.0,3,11,1926.0,1,0,0,0,0,0,0,1,0,1,0,1,0
6,5,212.0,4,13,3676.0,1,0,0,0,0,0,0,1,0,0,1,1,0
4,5,263.0,2,13,2779.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,4,136.0,2,16,1131.0,0,0,0,1,0,0,0,1,0,0,1,1,0
4,5,243.0,2,19,2829.0,0,0,1,0,0,0,0,1,0,1,0,0,1
5,1,201.0,3,19,2696.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,3,147.0,3,16,1563.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,2,176.0,3,12,1750.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,1,155.0,2,6,1490.0,0,1,0,0,0,0,0,1,0,0,1,1,0
3,3,139.0,4,17,1137.0,0,0,1,0,0,0,0,1,1,0,0,0,1
4,2,172.0,3,1,1182.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,1,165.0,3,1,1417.0,1,0,0,0,0,0,0,1,0,1,0,1,0
5,1,187.0,2,17,3513.0,0,0,1,0,0,0,0,1,0,1,0,1,0
4,3,135.0,3,11,1322.0,1,0,0,0,0,0,0,1,0,0,1,1,0
4,3,134.0,3,13,1985.0,0,1,0,0,0,0,0,1,0,0,1,0,1
4,2,244.0,2,15,2857.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,1,231.0,2,12,2123.0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,4,206.0,4,3,3755.0,1,0,0,0,0,0,0,1,0,1,0,1,0
3,5,212.0,3,2,2456.0,0,0,1,0,0,0,0,1,0,1,0,1,0
4,4,264.0,2,12,2203.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,4,210.0,3,7,2878.0,1,0,0,0,0,0,0,1,0,1,0,1,0
2,4,183.0,3,12,3090.0,0,0,0,1,0,0,1,0,0,1,0,1,0
4,5,266.0,3,5,3718.0,1,0,0,0,0,0,1,0,0,0,1,0,1
4,1,280.0,3,2,3366.0,0,1,0,0,0,0,1,0,0,0,1,0,1
3,3,273.0,4,12,2151.0,0,0,0,0,1,0,1,0,0,1,0,0,1
5,2,262.0,6,10,3164.0,0,0,0,1,0,0,1,0,0,0,1,0,1
3,4,156.0,4,7,1492.0,0,0,0,1,0,1,0,0,0,0,1,1,0
3,1,265.0,3,11,2194.0,0,0,0,0,1,1,0,0,0,0,1,0,1
3,1,139.0,3,6,1269.0,1,0,0,0,0,1,0,0,1,0,0,1,0
3,1,235.0,10,7,2991.0,1,0,0,0,0,0,0,1,0,1,0,0,1
3,4,175.0,2,2,1072.0,0,0,1,0,0,0,0,1,0,1,0,1,0
3,5,271.0,4,10,1679.0,1,0,0,0,0,0,0,1,0,1,0,1,0
3,2,139.0,3,4,1546.0,1,0,0,0,0,0,0,1,1,0,0,1,0
3,3,190.0,10,4,3062.0,0,0,0,0,1,0,0,1,0,0,1,0,1
5,5,248.0,3,9,3873.0,0,0,1,0,0,0,0,1,0,0,1,1,0
3,1,111.0,4,8,1620.0,0,0,0,1,0,0,0,1,0,1,0,1,0
4,2,183.0,3,5,3716.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,3,162.0,2,5,1202.0,0,1,0,0,0,0,0,1,0,0,1,0,1
3,2,135.0,2,2,1150.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,3,218.0,3,19,3770.0,0,0,0,0,1,0,0,1,0,1,0,0,1
5,4,177.0,2,14,1735.0,1,0,0,0,0,0,0,1,0,1,0,0,1
3,1,236.0,2,2,3949.0,0,1,0,0,0,0,0,1,1,0,0,0,1
3,3,109.0,2,18,1661.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,3,188.0,4,3,3075.0,0,0,0,0,1,0,0,1,0,0,1,0,1
5,3,239.0,4,3,3734.0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,3,261.0,3,14,3479.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,3,133.0,6,10,1686.0,0,0,1,0,0,0,0,1,0,1,0,1,0
4,2,191.0,2,11,3985.0,0,0,1,0,0,0,0,1,0,1,0,0,1
3,1,150.0,2,9,1158.0,1,0,0,0,0,0,0,1,0,1,0,0,1
4,2,157.0,2,15,1724.0,0,0,1,0,0,0,0,1,0,0,1,0,1
3,1,164.0,2,2,1104.0,1,0,0,0,0,0,1,0,0,1,0,0,1
4,4,150.0,4,5,1263.0,0,0,0,0,1,0,1,0,0,1,0,0,1
3,5,166.0,3,1,1366.0,1,0,0,0,0,0,1,0,0,1,0,1,0
3,5,161.0,3,10,1978.0,0,0,0,1,0,0,1,0,0,0,1,1,0
6,2,181.0,4,6,3003.0,0,0,0,0,1,0,1,0,1,0,0,1,0
